device,elapsed,rss,mRSS10,mRSS100,dist,label
ASUS_Z00AD,4624.816833962,-84,-83.3,-81.87,20,1
ASUS_Z00AD,4624.916949015,-84,-84,-81.77,20,1
ASUS_Z00AD,4625.240967712,-87,-84.7,-81.61,20,1
ASUS_Z00AD,4625.486108702,-86,-84.4,-81.71,20,1
ASUS_Z00AD,4625.593131254,-87,-84,-81.76,20,1
ASUS_Z00AD,4625.701616098,-83,-84.1,-81.75,20,1
ASUS_Z00AD,4625.808682139,-81,-84,-81.81,20,1
ASUS_Z00AD,4625.936197972,-81,-83.7,-81.78,20,1
ASUS_Z00AD,4626.033859535,-80,-83.4,-81.7,20,1
ASUS_Z00AD,4626.347689899,-85,-83.1,-81.66,20,1
ASUS_Z00AD,4626.429077087,-83,-82.8,-81.6,20,1
ASUS_Z00AD,4626.595883389,-84,-83.4,-81.46,20,1
ASUS_Z00AD,4626.766713128,-84,-84.7,-81.32,20,1
ASUS_Z00AD,4626.897703805,-83,-85.9,-81.17,20,1
ASUS_Z00AD,4627.115279535,-84,-86.9,-81.1,20,1
ASUS_Z00AD,4627.316404899,-89,-87.2,-81.03,20,1
ASUS_Z00AD,4628.183933232,-90,-87.6,-80.81,20,1
ASUS_Z00AD,4628.30113094,-88,-87.3,-80.7,20,1
ASUS_Z00AD,4628.400163961,-89,-86.7,-80.62,20,1
ASUS_Z00AD,4628.519328284,-86,-85.6,-80.53,20,1
ASUS_Z00AD,4628.866987607,-78,-86,-80.07,20,1
ASUS_Z00AD,4628.93722344,-78,-85.7,-80.05,20,1
ASUS_Z00AD,4629.272403284,-89,-84.8,-80.08,20,1
ASUS_Z00AD,4629.3837762,-92,-84,-80.14,20,1
ASUS_Z00AD,4629.497484638,-100,-83.8,-80.09,20,1
